Actor Loss,Critic Loss
-2.9618201,0.18760446
-2.7968702,0.16344196
-2.9837747,0.11711508
-3.0433052,0.1861414
-2.8750377,0.11121637
-2.9799705,0.122425616
-2.9674692,0.27653134
-3.1475327,0.17190202
-3.0088632,0.15715995
-3.1288967,0.20243677
-2.958301,0.14960915
-2.8790903,0.19840696
-2.9835682,0.26898408
-3.115909,0.20701683
-3.3413377,0.15124747
-3.1801376,0.4731527
-2.9025989,0.17879967
-2.8415184,0.16304421
-2.9818137,0.24096507
-3.2259173,0.10084039
-3.3278122,0.18510242
-3.1633415,0.19508408
-2.993968,0.19947353
-2.8289208,0.14438358
-3.0835588,0.41187975
-3.2403598,0.10669051
-3.3746088,0.25183403
-3.054513,0.26492226
-2.862692,0.1427506
-2.9329948,0.114485264
-2.8881054,0.3330274
-3.3410184,0.3265171
-3.5635571,0.16643392
-3.3559003,0.35712385
-3.0470214,0.18639134
-3.1394215,0.25495458
-3.027138,0.19508629
-3.164616,0.2375046
-3.352505,0.2814693
-3.11265,0.17810412
-2.7243392,0.4072956
-2.6420836,0.48003224
-2.87072,0.47220153
-3.4241974,0.27487376
-3.5598874,0.2606067
-3.2790575,0.29573986
-3.067598,0.18936937
-2.9562132,0.17392936
-3.0488892,0.35738876
-3.2587047,0.21048051
-3.3500016,0.18200554
-3.4034514,0.26917896
-3.35696,0.18200041
-3.084785,0.13922992
-2.8938894,0.14811489
-3.1302328,0.30156085
-3.1854231,0.1246258
-3.2392943,0.087390564
-3.4268122,0.1399521
-3.3201678,0.25901878
-3.217791,0.1527447
-3.2079916,0.19697253
-2.9913268,0.13025698
-2.9860477,0.3617744
-3.1465101,0.35470068
-3.5401092,0.3285748
-3.4742446,0.17549239
-3.3032968,0.24037486
-2.9616778,0.18229291
-2.9514384,0.32626784
-3.1735284,0.37127554
-3.601808,0.3121915
-3.4328864,0.29383147
-3.2762084,0.17783125
-3.1463058,0.18785615
-3.1791837,0.24167836
-3.2035115,0.1085162
-3.1998696,0.18827736
-3.4128287,0.22906464
-3.4620314,0.15258427
-3.4117658,0.38520414
-3.1206188,0.22958483
-2.9255252,0.11997616
-3.09824,0.31716752
-3.5962067,0.22519481
-3.6699204,0.21800767
-3.4725301,0.26837668
-3.2398999,0.35432073
-2.955634,0.19405629
-3.075572,0.27668145
-3.443016,0.22425431
-3.6422014,0.24410388
-3.5813446,0.46128348
-3.2787757,0.27268687
-3.1112409,0.14784376
-3.1389542,0.19977574
-3.3801296,0.24961643
-3.511587,0.16827703
-3.559372,0.21468292
-3.4333625,0.22773427
-3.1941938,0.12030585
-3.290532,0.25847876
-3.3199584,0.108912796
-3.436408,0.19793211
-3.340737,0.22177696
-3.5578601,2.8491714
-3.48941,0.22856946
-3.4156122,0.29065278
-3.113833,0.10803654
-3.30259,0.19025367
-3.5141683,0.13723636
-3.4439807,0.35886455
-3.4215019,0.11598642
-3.2791023,0.13680163
-3.353859,0.29100582
-3.5266285,0.27119792
-3.3204393,0.2428971
-3.297573,0.13388723
-3.5109859,0.2534137
-3.7809393,0.38973993
-3.9906397,0.20542859
-3.4889169,0.46361983
-2.9672017,0.24162965
-2.9665537,0.29796106
-3.2718234,0.44706267
-3.677506,0.12779802
-3.808944,0.18872073
-3.6432881,0.18584865
-3.3158534,0.24257118
-3.1225977,0.13559645
-3.1313043,0.23924246
-3.3438675,0.56868756
-3.4534159,0.3028041
-3.7754366,0.2457825
-3.6547225,0.20735168
-3.4294276,0.14119935
-3.442934,0.15082362
-3.4661336,0.11451878
-3.451663,0.112606905
-1.0218062,21614.186
0.30402645,5.5435686
0.39872655,15.471706
-0.10204014,17.00206
-1.1118805,16.137753
-4.431456,5.2684326
-2.2065763,2.1483593
-1.5293269,2.8492036
-2.1160364,3.0954225
-3.8343008,1.3637277
-3.3413603,1.0950649
-2.6026614,0.271506
-2.5702367,0.22693259
-3.3340545,0.51720583
-3.0768738,0.4111734
-2.659898,0.18687028
-2.6476212,0.35150993
-2.8086052,0.37600082
-2.8324857,0.1957623
-2.6047986,0.2702824
-2.59137,2.9536235
-2.7619276,0.25817835
-2.8071494,0.16477674
-2.6086917,0.22654785
-2.5052028,0.19175115
-2.3536353,0.21219575
-2.3419473,0.2140691
-2.5615523,0.2225742
-2.6314988,0.23931077
-2.3599148,0.28737283
-2.386138,0.23907973
-2.2148194,0.2838376
-2.4310002,0.37470204
-2.4228027,0.34696314
-2.4687333,0.34506088
-2.0454643,0.28844374
-1.7518845,0.21763018
-1.7611549,0.39706817
-2.0669775,0.622329
-2.4450486,0.2566226
-2.426861,0.33273566
-0.33301833,21594.518
-0.08440934,3.4529076
-0.07339191,4.858572
-0.07249646,5.000863
-0.0709301,5.1845064
-0.07346238,4.8233824
-0.073879756,4.462303
-0.08295749,4.6567216
-0.069382295,21481.998
-0.061633673,3.832057
-0.059277233,4.030039
-0.058118057,4.4575324
-0.059075028,4.095525
-0.058706768,4.4761558
-0.062440664,3.9238052
-0.059580006,4.291169
-0.061353866,3.934597
-0.064790025,4.6595545
-0.06936108,3.957801
-0.08799189,3.289441
-0.13003716,3.2803473
-0.2223954,3.5615087
-0.49561822,3.1684082
-1.3220339,5.7610836
-3.6860294,0.40178135
-1.8040984,2.969364
-0.93638587,0.14523542
-0.6390588,1.1472809
-0.52376634,1.6684017
-0.48924267,1.7960445
-0.5245174,1.9811821
-0.6146163,5.7811985
-0.8702692,1.5362158
-1.2858181,0.9982741
-1.9375808,0.28527468
-2.5629222,0.3626145
-2.553277,0.9904029
-1.9977208,0.6849086
-1.5269816,0.30926678
-1.2656562,0.16506526
-1.1739447,0.69609195
-1.1911373,0.6216079
-1.4074124,3.6133735
-1.738873,0.32881114
-2.1249106,0.23761034
-2.2615652,0.3299476
-2.1890192,0.30886838
-1.960055,0.4868012
-1.667448,0.2593267
-1.545962,2.8508587
-1.5032828,0.28201374
-1.5308787,0.28278357
-1.5861084,0.36652613
-1.703669,0.3510198
-1.7954457,0.30985114
-1.8341668,0.28657952
-1.8106992,0.40121922
-1.7306521,0.35433692
-1.6446073,0.31780058
-1.6346424,0.18271361
-1.6379504,0.32700932
-1.6566975,0.14290708
-1.6941936,0.20723075
-1.732173,0.19188395
-1.722163,0.17135417
-1.7248548,0.17815912
-1.7282876,0.14684504
-1.7461851,0.15191036
-1.7111394,0.11473432
-1.6600688,0.17013483
-1.6382227,0.14210942
-1.557462,0.11659494
-1.6498938,0.22205785
-0.509566,21552.033
-0.19168735,1.6506689
-0.09689962,1.900026
-0.071673274,3.0043154
-0.066988036,2.3484437
-0.06482111,6.4876556
-0.064710975,2.8028145
-0.06218022,2.7541547
-0.0633185,2.876849
-0.06332067,2.472923
-0.062058497,2.5787964
-0.06318731,3.2397819
-0.06359628,2.6012697
-0.0616484,21478.65
-0.06267259,2.6076746
-0.062706366,2.3061495
-0.06198445,3.0046377
-0.061052117,2.4156423
-0.058462113,2.8236966
-0.059497345,2.8362017
-0.059191436,2.4034832
-0.060332596,2.35526
-0.058158442,2.8057714
-0.06057965,2.9965618
-0.059624404,2.5320644
-0.061028566,2.9201267
-0.060443595,2.8281965
-0.064228095,2.7357073
-0.061910234,21477.918
-0.061411947,2.8603885
-0.0610817,2.5164266
-0.059595473,2.79141
-0.061499525,2.658939
-0.057386756,2.5157046
-0.05918321,2.2264934
-0.059170537,2.616012
-0.05808828,2.7504785
-0.05906546,2.787021
-0.0607405,2.8208404
-0.05911508,2.3751042
-0.060504876,2.5064936
-0.060704596,2.2459517
-0.06277531,2.488504
-0.0597696,2.3009582
-0.062790215,2.8585298
-0.06259086,3.008441
-0.061720803,2.4191976
-0.062116176,2.966424
-0.06426269,3.3685694
-0.06276757,2.823587
-0.06452279,2.188068
-0.06220295,3.3648243
-0.06442499,2.6633909
-0.06558551,2.6320848
-0.065596655,3.246564
-0.06717451,2.4957056
-0.06718987,3.245857
-0.0680204,2.9283347
-0.0684271,2.6534376
-0.06825435,2.2549462
-0.06888157,2.6860876
-0.07086927,2.9467876
-0.07161882,2.5020497
-0.07308553,2.7289028
-0.07084301,3.112587
-0.07426903,2.63168
-0.07226023,2.784514
-0.07458369,3.522105
-0.07535662,2.4020123
-0.07614324,2.520273
-0.07729501,21478.398
-0.074677214,2.220914
-0.072878584,2.7880692
-0.07521641,2.8638196
-0.07551872,2.9056962
-0.074294984,3.134004
-0.07472823,2.533494
-0.07522364,2.6728046
-0.074420735,2.861699
-0.075578205,2.497325
-0.074686565,2.2411797
-0.07509149,2.860938
-0.07512922,2.544795
-0.075916514,3.2610974
-0.07700358,2.8702717
-0.07877694,2.6499763
-0.07814657,2.6423564
-0.07854551,2.7083933
-0.07717499,2.5693843
-0.0802744,2.7595036
-0.07957072,2.9022415
-0.08118976,2.8187766
-0.082617044,2.7546206
-0.08074574,2.5778625
-0.079885,2.5833788
-0.08584976,2.8982768
-0.08150223,21478.752
-0.081059486,2.8679242
-0.08090192,2.5829303
-0.080943376,2.5686755
-0.0804405,2.9566507
-0.0806339,3.2115216
-0.07877399,2.9474103
-0.080890104,2.6203015
-0.08253978,2.4880695
-0.081656486,2.1934724
-0.081289425,2.4958007
-0.0825257,21478.754
-0.082207516,2.3902597
-0.0819711,2.5682101
-0.07591708,21481.752
-0.0779918,2.8023849
-0.07959603,2.5491219
-0.07973908,2.3847911
-0.077532016,2.3660808
-0.07554643,2.8521233
-0.07411965,2.6573095
-0.074319795,2.7491217
-0.075885296,2.5999324
-0.07584661,2.8721483
-0.0772172,2.6092596
-0.076555826,2.1131272
-0.07313062,2.6484292
-0.07245673,2.9582481
-0.075801425,3.079952
-0.07450264,2.8452408
-0.0785743,2.829636
-0.07265286,3.1652677
-0.07602519,2.6844382
-0.072992645,2.769242
-0.07618806,2.094956
-0.074177645,2.5933027
-0.07885429,2.8825195
-0.07860732,2.7052171
-0.076313525,2.9313226
-0.076107435,3.0019872
-0.08042365,2.3505366
-0.078272715,2.916864
-0.080981195,2.925147
-0.07965002,2.9506693
-0.08142477,2.4814987
-0.07949807,3.158124
-0.08235175,2.9280941
-0.082498245,2.7853055
-0.08276763,3.2289782
-0.079974934,2.9740424
-0.082218885,2.8765755
-0.08193569,2.7036064
-0.08395198,2.4508705
-0.08404171,2.7169285
-0.08291542,2.946857
-0.08360997,2.7278757
-0.08831507,2.2605014
-0.08385831,2.5109096
-0.087741464,2.435657
-0.089910425,2.6659012
-0.08789513,2.634413
-0.09411069,2.912854
-0.08976841,2.8444085
-0.09204119,2.2642293
-0.09201568,2.7420506
-0.09487766,2.6861434
-0.090183765,3.2269397
-0.090214476,2.7878804
-0.09404184,2.9140306
-0.093611166,2.9885464
-0.09487972,2.3227515
-0.09541707,2.9766154
-0.096376374,2.6038804
-0.09813663,2.6255338
-0.096448384,2.3558168
-0.097338684,2.4609225
-0.09670342,3.0871701
-0.09788145,2.8535686
-0.09609957,2.4601383
-0.09724592,2.7166972
-0.09722098,2.322074
-0.09989343,2.5795608
-0.09982022,2.7907472
-0.10225934,2.3122206
-0.10431567,2.4570951
-0.100728616,3.1839988
-0.103514686,2.9959607
-0.10484436,2.796106
-0.10481372,2.168952
-0.10278641,2.5058095
-0.10345082,2.4692273
-0.10733485,2.4808922
-0.10577431,2.7982607
-0.10754529,2.913672
-0.105485015,7.7461877
-0.1065467,3.178392
-0.106255636,2.6298895
-0.11007679,2.0380037
-0.11114315,2.5090678
-0.11184242,2.7155778
-0.111662135,2.822268
-0.1089692,2.3748956
-0.11170676,2.7824373
-0.11154787,2.8689187
-0.10870275,2.6039724
-0.11241738,2.9074464
-0.11514063,2.541165
-0.11299885,3.322705
-0.117091894,2.5838623
-0.11639175,2.631118
-0.11653702,2.8781905
-0.11930275,2.5070963
-0.118234456,3.0408525
-0.118846595,3.0665896
-0.11806903,2.6479664
-0.12144037,2.7518919
-0.118207246,2.9348028
-0.12104751,2.9363523
-0.12065804,2.8177078
-0.120677374,2.7537808
-0.12134361,3.3625913
-0.12584852,2.0729432
-0.12413685,2.5636992
-0.1210189,2.8198905
-0.12514475,2.8863525
-0.1258359,2.2229142
-0.12465881,6.1557035
-0.1287725,2.3301716
-0.1305736,2.5422935
-0.12903555,2.6633568
-0.12596826,3.2427354
-0.1269808,2.500083
-0.1329804,3.3558526
-0.12894672,2.1768146
-0.1279237,2.6073976
-0.13298208,3.077743
-0.13445401,2.3468442
-0.13238317,2.557551
-0.13386533,2.7936
-0.13362986,2.7511668
-0.13130973,2.572785
-0.13601765,3.0091364
-0.13535258,2.7672064
-0.1339431,2.284955
-0.137214,2.9936295
-0.13563932,2.8139858
-0.13675565,2.836216
-0.13609228,2.8435297
-0.13962808,2.582785
-0.13981016,2.3376942
-0.14247453,2.4663131
-0.14009675,2.7367136
-0.14068583,2.551731
-0.14084795,3.0347404
-0.14131977,2.6803498
-0.14143875,2.8333511
-0.14375395,2.6142879
-0.14203623,2.4709535
-0.1442652,2.565999
-0.14442179,2.74105
-0.14542475,2.636159
-0.14871538,2.7498932
-0.145786,3.1624854
-0.14719976,2.6553693
-0.14802022,3.350079
-0.14797097,2.3914614
-0.14654422,3.1989756
-0.15066503,2.6094222
-0.14979993,2.5102463
-0.14917909,2.602714
-0.15057772,2.238294
-0.15180577,2.4271529
-0.15295845,2.6587648
-0.15256417,2.5730367
-0.15507726,2.2424097
-0.15563092,2.314435
-0.15381017,2.7210007
-0.15475416,2.4286406
-0.15655433,2.5980012
-0.15561248,3.3260193
-0.15924689,2.800437
-0.1578226,2.9599934
-0.15773565,2.1729388
-0.15748328,7.029402
-0.15911764,2.914757
-0.16022478,2.1312003
-0.16095887,2.3698506
-0.16450459,2.8300633
-0.16013151,2.8722947
-0.16519472,2.2746043
-0.16494247,2.8608809
-0.16438153,2.4718223
-0.16544323,2.5335054
-0.16653772,2.921039
-0.16526034,2.767719
-0.16689754,2.9342523
-0.16725183,2.618704
-0.17117327,2.7380052
-0.16860707,2.866428
-0.16811892,2.611705
-0.17109713,2.4639716
-0.17138362,2.1918573
-0.17107469,2.7792773
-0.16972798,2.6533093
-0.1713512,3.0180326
-0.17092139,2.611474
-0.17375092,2.230517
-0.17158538,2.6274831
-0.1734528,2.700376
-0.1748048,2.4887383
-0.17458561,2.608985
-0.17817125,2.335185
-0.1760526,2.7439444
-0.17788807,2.932407
-0.17736647,2.7009583
-0.17825222,2.4644775
-0.17836156,2.3521447
-0.18035449,2.8462896
-0.17988083,2.2415683
-0.18060587,2.5358098
-0.18008044,2.4483674
-0.1797486,2.544108
-0.1806334,2.6783972
-0.18099797,2.3074489
-0.18399596,2.2903285
-0.18708095,2.7262688
-0.18477145,21484.156
-0.18250468,2.5951633
-0.18212703,3.2873583
-0.18282238,2.3012662
-0.18371497,2.0713763
-0.18404439,2.212203
-0.18527377,2.407741
-0.18521684,2.7152443
-0.18438321,2.916711
-0.18216121,2.5272336
-0.18405914,3.0017982
-0.18314116,2.5200303
-0.18625575,2.52368
-0.18536496,2.6561117
-0.18487135,2.2835894
-0.18505397,2.1556835
-0.18524528,2.867015
-0.18676692,2.608076
-0.18589582,2.5424805
-0.185325,2.8200958
-0.18558827,3.1674101
-0.1874009,2.5759094
-0.19033223,2.4429479
-0.18938237,2.5008707
-0.18860294,2.3925185
-0.18866365,2.917077
-0.1897092,2.7214894
-0.18922892,2.6638162
-0.1911628,2.7522852
-0.19290456,21484.893
-0.19229974,3.0434923
-0.18908581,2.3545482
-0.1906265,2.2743826
-0.18985549,2.597564
-0.18929954,2.7614748
-0.19189045,2.7323837
-0.19044504,2.332032
-0.18994147,2.438843
-0.18924645,21484.648
-0.18788353,2.372467
-0.18938595,2.4637856
-0.1876846,2.8705168
-0.18779567,2.8971806
-0.18854308,5.904498
-0.19022621,2.5533888
-0.18631318,2.8889108
-0.18618783,2.1985369
-0.18748151,2.9619112
-0.18856496,2.1758294
-0.19015935,2.2287874
-0.18660238,3.53305
-0.18819176,2.7514796
-0.18912338,2.236821
-0.18687747,2.673674
-0.18882474,2.3857117
-0.19084445,2.5915437
-0.18823634,3.043097
-0.18971267,2.4305925
