epoch 129 	 loss = 0.007 	 time = 12.8 sec
epoch 130 	 loss = 0.006 	 time = 12.6 sec
epoch 131 	 loss = 0.006 	 time = 11.9 sec
epoch 132 	 loss = 0.006 	 time = 12.2 sec
epoch 133 	 loss = 0.006 	 time = 12.9 sec
epoch 134 	 loss = 0.006 	 time = 13.1 sec
epoch 135 	 loss = 0.006 	 time = 12.9 sec
epoch 136 	 loss = 0.006 	 time = 12.8 sec
epoch 137 	 loss = 0.006 	 time = 13.1 sec
epoch 138 	 loss = 0.006 	 time = 12.9 sec
epoch 139 	 loss = 0.006 	 time = 13.1 sec
epoch 140 	 loss = 0.006 	 time = 13.1 sec
epoch 141 	 loss = 0.006 	 time = 12.8 sec
epoch 142 	 loss = 0.006 	 time = 12.8 sec
epoch 143 	 loss = 0.006 	 time = 12.9 sec
epoch 144 	 loss = 0.006 	 time = 13.2 sec
epoch 145 	 loss = 0.006 	 time = 12.9 sec
epoch 146 	 loss = 0.006 	 time = 12.9 sec
epoch 147 	 loss = 0.006 	 time = 12.9 sec
epoch 148 	 loss = 0.005 	 time = 12.5 sec
epoch 149 	 loss = 0.005 	 time = 12.9 sec
epoch 150 	 loss = 0.005 	 time = 12.0 sec
epoch 151 	 loss = 0.005 	 time = 12.7 sec
epoch 152 	 loss = 0.005 	 time = 12.9 sec
epoch 153 	 loss = 0.005 	 time = 13.4 sec
epoch 154 	 loss = 0.005 	 time = 12.7 sec
epoch 155 	 loss = 0.005 	 time = 12.0 sec
epoch 156 	 loss = 0.005 	 time = 12.8 sec
epoch 157 	 loss = 0.005 	 time = 12.9 sec
epoch 158 	 loss = 0.005 	 time = 12.8 sec
epoch 159 	 loss = 0.005 	 time = 12.0 sec
epoch 160 	 loss = 0.005 	 time = 13.2 sec
epoch 161 	 loss = 0.005 	 time = 12.0 sec
epoch 162 	 loss = 0.005 	 time = 12.9 sec
epoch 163 	 loss = 0.005 	 time = 13.0 sec
epoch 164 	 loss = 0.005 	 time = 12.8 sec
epoch 165 	 loss = 0.005 	 time = 12.0 sec
epoch 166 	 loss = 0.005 	 time = 12.9 sec
epoch 167 	 loss = 0.005 	 time = 12.9 sec
epoch 168 	 loss = 0.005 	 time = 12.9 sec
epoch 169 	 loss = 0.005 	 time = 12.8 sec
epoch 170 	 loss = 0.005 	 time = 12.0 sec
epoch 171 	 loss = 0.005 	 time = 12.8 sec
epoch 172 	 loss = 0.005 	 time = 12.1 sec
epoch 173 	 loss = 0.005 	 time = 13.3 sec
epoch 174 	 loss = 0.004 	 time = 12.9 sec
epoch 175 	 loss = 0.004 	 time = 12.9 sec
epoch 176 	 loss = 0.004 	 time = 12.9 sec
epoch 177 	 loss = 0.005 	 time = 12.9 sec
epoch 178 	 loss = 0.004 	 time = 12.9 sec
epoch 179 	 loss = 0.005 	 time = 12.8 sec
epoch 180 	 loss = 0.004 	 time = 12.5 sec
epoch 181 	 loss = 0.004 	 time = 13.0 sec
epoch 182 	 loss = 0.004 	 time = 12.3 sec
epoch 183 	 loss = 0.004 	 time = 11.9 sec
epoch 184 	 loss = 0.004 	 time = 12.8 sec
epoch 185 	 loss = 0.004 	 time = 12.0 sec
epoch 186 	 loss = 0.004 	 time = 13.3 sec
epoch 187 	 loss = 0.004 	 time = 13.0 sec
epoch 188 	 loss = 0.004 	 time = 13.3 sec
epoch 189 	 loss = 0.004 	 time = 13.2 sec
epoch 190 	 loss = 0.004 	 time = 12.8 sec
epoch 191 	 loss = 0.004 	 time = 13.1 sec
epoch 192 	 loss = 0.004 	 time = 12.8 sec
epoch 193 	 loss = 0.004 	 time = 13.2 sec
epoch 194 	 loss = 0.004 	 time = 12.9 sec
epoch 195 	 loss = 0.004 	 time = 12.6 sec
epoch 196 	 loss = 0.004 	 time = 12.6 sec
epoch 197 	 loss = 0.004 	 time = 12.8 sec
epoch 198 	 loss = 0.004 	 time = 12.0 sec
epoch 199 	 loss = 0.004 	 time = 12.3 sec
epoch 200 	 loss = 0.004 	 time = 12.9 sec
epoch 201 	 loss = 0.004 	 time = 13.3 sec
epoch 202 	 loss = 0.004 	 time = 12.9 sec
epoch 203 	 loss = 0.004 	 time = 13.1 sec
epoch 204 	 loss = 0.004 	 time = 12.9 sec
epoch 205 	 loss = 0.004 	 time = 12.9 sec
epoch 206 	 loss = 0.004 	 time = 13.1 sec
epoch 207 	 loss = 0.004 	 time = 12.2 sec
epoch 208 	 loss = 0.004 	 time = 12.8 sec
epoch 209 	 loss = 0.004 	 time = 11.9 sec
epoch 210 	 loss = 0.004 	 time = 12.4 sec
epoch 211 	 loss = 0.004 	 time = 12.9 sec
epoch 212 	 loss = 0.004 	 time = 12.3 sec
epoch 213 	 loss = 0.004 	 time = 12.3 sec
epoch 214 	 loss = 0.003 	 time = 13.1 sec
epoch 215 	 loss = 0.004 	 time = 12.9 sec
epoch 216 	 loss = 0.003 	 time = 12.9 sec
epoch 217 	 loss = 0.003 	 time = 13.0 sec
epoch 218 	 loss = 0.003 	 time = 12.9 sec
epoch 219 	 loss = 0.003 	 time = 12.9 sec
epoch 220 	 loss = 0.003 	 time = 12.0 sec
epoch 221 	 loss = 0.003 	 time = 12.1 sec
epoch 222 	 loss = 0.003 	 time = 11.9 sec
epoch 223 	 loss = 0.003 	 time = 13.1 sec
epoch 224 	 loss = 0.003 	 time = 13.0 sec
epoch 225 	 loss = 0.003 	 time = 13.0 sec
epoch 226 	 loss = 0.003 	 time = 12.9 sec
epoch 227 	 loss = 0.003 	 time = 13.0 sec
epoch 228 	 loss = 0.003 	 time = 12.9 sec
epoch 229 	 loss = 0.003 	 time = 12.9 sec
epoch 230 	 loss = 0.003 	 time = 12.8 sec
epoch 231 	 loss = 0.003 	 time = 12.8 sec
epoch 232 	 loss = 0.003 	 time = 13.1 sec
epoch 233 	 loss = 0.003 	 time = 12.9 sec
epoch 234 	 loss = 0.003 	 time = 12.9 sec
epoch 235 	 loss = 0.003 	 time = 12.9 sec
epoch 236 	 loss = 0.003 	 time = 13.0 sec
epoch 237 	 loss = 0.003 	 time = 12.8 sec
epoch 238 	 loss = 0.003 	 time = 13.1 sec
epoch 239 	 loss = 0.003 	 time = 12.0 sec
epoch 240 	 loss = 0.003 	 time = 12.8 sec
epoch 241 	 loss = 0.003 	 time = 12.9 sec
epoch 242 	 loss = 0.003 	 time = 12.8 sec
epoch 243 	 loss = 0.003 	 time = 11.9 sec
epoch 244 	 loss = 0.003 	 time = 12.8 sec
epoch 245 	 loss = 0.003 	 time = 13.1 sec
epoch 246 	 loss = 0.003 	 time = 12.7 sec
epoch 247 	 loss = 0.003 	 time = 12.7 sec
epoch 248 	 loss = 0.003 	 time = 12.1 sec
epoch 249 	 loss = 0.003 	 time = 12.7 sec
